autosupercell-app  | 2026-03-11T08:02:52.866039712Z 2026-03-11 08:02:52.865 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/account-29372e01b6af57af.js
autosupercell-app  | 2026-03-11T08:11:42.337593745Z 2026-03-11 08:11:42.337 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://www.google.com/pagead/1p-conversion/16686761659/?random=2015204539&cv=11&fst=1773216265624&bg=ffffff&guid=ON&async=1&en=conversion&gtm=45be63a0h2v9208234780z8858092187za20gzb858092187zd858092187xea&gcs=G111&gcd=13r3r3X3r5l1&dma=0&tag_exp=103116026~103200004~115938465~115938469~116024733~117484252&u_w=1440&u_h=900&url=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fproduct%2Ffistful-of-gems%2F7877248f&ref=https%3A%2F%2Fstore.supercell.com%2F&label=6l0RCIe12tEZELuN75Q-&capi=1&frm=0&tiba=Clash%20Royale%20-%20Supercell%20Store&did=dYWJhMj&gdid=dYWJhMj&edid=dYWJhMj&value=0.99&currency_code=USD&hn=www.googleadservices.com&npa=0&pscdl=noapi&auid=1162582387.1773216187&uaa=x86&uab=64&uafvl=Chromium%3B145.0.7632.6%7CNot%253AA-Brand%3B99.0.0.0&uamb=0&uam=&uap=Windows&uapv=10.0&uaw=0&_tu=CA&gcl_ctr=1~0~0&data=ads_data_redaction%3Dtrue&category=acrcp_v1_512&fmt=8&ct_cookie_present=false&crd=CLTesQIIobixAgixwbECCLDBsQIIscOxAgiKxbECCMLJsQIItMaxAgiT2rECCNvcsQIIh9uxAgjTxbECCOvMsQII7c6xAgjVz7ECCPTasQIIl9SxAgjJ27ECCLHhsQIIs-GxAgiw3rECCK_esQJKHnRyaWdnZXIsIG5vdC1uYXZpZ2F0aW9uLXNvdXJjZVoDCgEBYgMKAQM&cerd=CgEA&eitems=ChEI8KXEzQYQyLPu5umWk-2TARIdAFQmvOt0PlELXy7iJsTJium4coVFLRveqk7GZ70&fsk=ChEI8KXEzQYQv_WYjaaf5sHcARIsABue9Q4MShXupD2BOzICBS4Qot512RjtdtCqM0fb0YebcsUuSi-IclqyMcEaAgwd&pscrd=IhMI9c-JrbGXkwMVOs8YAh1G9yqvMgwIA2IICAAQABgAIAAyDAgEYggIABAAGAAgADIMCAdiCAgAEAAYACAAMgwICGIICAAQABgAIAAyDAgJYggIABAAGAAgADIMCApiCAgAEAAYACAAMgwIAmIICAAQABgAIAAyDAgLYggIABAAGAAgADIMCBViCAgAEAAYACAAMgwIH2IICAAQABgAIAAyDAgTYggIABAAGAAgADIMCBJiCAgAEAAYACAAOhxodHRwczovL3N0b3JlLnN1cGVyY2VsbC5jb20vQlhDaEVJOEtYRXpRWVExYkRMbjYzQW1mVE1BUkl0QUoxQ01EZlJzSEdmLUlUbEkxOTlzbjFTQzNFcjY5WHpmVEJ4TXBjbGgwNW5oZllBUDBDZnlyUGtJYWo1egwICWIICAAQABgAIAA&gcp=3
autosupercell-app  | 2026-03-11T08:11:42.339447991Z 2026-03-11 08:11:42.339 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/chunks/pages/account-7e753544933c166f.js
autosupercell-app  | 2026-03-11T08:11:42.372034307Z 2026-03-11 08:11:42.371 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/css/fb6f64a1b79b5dcd.css
autosupercell-app  | 2026-03-11T08:11:42.549814752Z 2026-03-11 08:11:42.542 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/account-7e753544933c166f.js
autosupercell-app  | 2026-03-11T08:11:42.630663790Z 2026-03-11 08:11:42.630 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.759052900Z 2026-03-11 08:11:42.758 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.785031366Z 2026-03-11 08:11:42.771 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.786535830Z 2026-03-11 08:11:42.785 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.846636448Z 2026-03-11 08:11:42.845 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.852362005Z 2026-03-11 08:11:42.851 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.869122245Z 2026-03-11 08:11:42.868 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.supercell.com/onetrust/supercell/feature-flag.json
autosupercell-app  | 2026-03-11T08:11:42.871850813Z 2026-03-11 08:11:42.871 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/chunks/162.9b21617b243daba6.js
autosupercell-app  | 2026-03-11T08:11:42.873630578Z 2026-03-11 08:11:42.873 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/api/v3/receipts?
autosupercell-app  | 2026-03-11T08:11:42.875082403Z 2026-03-11 08:11:42.874 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/api/v3/purchases/pending
autosupercell-app  | 2026-03-11T08:11:42.876925088Z 2026-03-11 08:11:42.876 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/api/v3/customer/payment-methods
autosupercell-app  | 2026-03-11T08:11:42.878942934Z 2026-03-11 08:11:42.878 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.909811245Z 2026-03-11 08:11:42.909 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/162.9b21617b243daba6.js
autosupercell-app  | 2026-03-11T08:11:42.915963004Z 2026-03-11 08:11:42.915 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/data/v1/en.json
autosupercell-app  | 2026-03-11T08:11:42.917873829Z 2026-03-11 08:11:42.917 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/data/v1/en/account.json
autosupercell-app  | 2026-03-11T08:11:42.923533075Z 2026-03-11 08:11:42.923 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:11:42.943722385Z 2026-03-11 08:11:42.943 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.supercell.com/onetrust/supercell/feature-flag.json
autosupercell-app  | 2026-03-11T08:11:42.946571694Z 2026-03-11 08:11:42.946 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/scripttemplates/otSDKStub.js
autosupercell-app  | 2026-03-11T08:11:42.954630238Z 2026-03-11 08:11:42.954 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/api/v3/purchases/pending
autosupercell-app  | 2026-03-11T08:11:42.967792737Z 2026-03-11 08:11:42.967 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/scripttemplates/otSDKStub.js
autosupercell-app  | 2026-03-11T08:11:42.974370405Z 2026-03-11 08:11:42.973 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/consent/010ca8c2-5d7a-43f5-ac8f-8c0d21467334/010ca8c2-5d7a-43f5-ac8f-8c0d21467334.json
autosupercell-app  | 2026-03-11T08:11:42.975858129Z 2026-03-11 08:11:42.975 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/data/v1/en/account.json
autosupercell-app  | 2026-03-11T08:11:42.990112972Z 2026-03-11 08:11:42.989 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/data/v1/en.json
autosupercell-app  | 2026-03-11T08:11:42.990573984Z 2026-03-11 08:11:42.990 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/chunks/pages/account-29372e01b6af57af.js
autosupercell-app  | 2026-03-11T08:11:42.997134383Z 2026-03-11 08:11:42.996 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/consent/010ca8c2-5d7a-43f5-ac8f-8c0d21467334/010ca8c2-5d7a-43f5-ac8f-8c0d21467334.json
autosupercell-app  | 2026-03-11T08:11:42.997790705Z 2026-03-11 08:11:42.997 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/api/v3/receipts?
autosupercell-app  | 2026-03-11T08:11:42.999475350Z 2026-03-11 08:11:42.999 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/chunks/pages/index-edb1c8f087240175.js
autosupercell-app  | 2026-03-11T08:11:43.001429576Z 2026-03-11 08:11:43.001 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/scripttemplates/202401.2.0/otBannerSdk.js
autosupercell-app  | 2026-03-11T08:11:43.007571643Z 2026-03-11 08:11:43.007 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/account-29372e01b6af57af.js
autosupercell-app  | 2026-03-11T08:11:43.010472891Z 2026-03-11 08:11:43.010 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/index-edb1c8f087240175.js
autosupercell-app  | 2026-03-11T08:11:43.023980103Z 2026-03-11 08:11:43.023 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/chunks/pages/index-edb1c8f087240175.js
autosupercell-app  | 2026-03-11T08:11:43.030716342Z 2026-03-11 08:11:43.030 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/index-edb1c8f087240175.js
autosupercell-app  | 2026-03-11T08:11:43.035402225Z 2026-03-11 08:11:43.035 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/scripttemplates/202401.2.0/otBannerSdk.js
autosupercell-app  | 2026-03-11T08:11:43.055668225Z 2026-03-11 08:11:43.055 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/consent/010ca8c2-5d7a-43f5-ac8f-8c0d21467334/0196f1cf-e606-7fb0-8707-57957851d2d6/en.json
autosupercell-app  | 2026-03-11T08:11:43.065675314Z 2026-03-11 08:11:43.065 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/consent/010ca8c2-5d7a-43f5-ac8f-8c0d21467334/0196f1cf-e606-7fb0-8707-57957851d2d6/en.json
autosupercell-app  | 2026-03-11T08:11:43.091560922Z 2026-03-11 08:11:43.091 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/scripttemplates/202401.2.0/assets/otFlat.json
autosupercell-app  | 2026-03-11T08:11:43.092233813Z 2026-03-11 08:11:43.091 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/scripttemplates/202401.2.0/assets/v2/otPcCenter.json
autosupercell-app  | 2026-03-11T08:11:43.092894835Z 2026-03-11 08:11:43.092 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/scripttemplates/202401.2.0/assets/otCommonStyles.css
autosupercell-app  | 2026-03-11T08:11:43.111247620Z 2026-03-11 08:11:43.110 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:11:43.116203535Z 2026-03-11 08:11:43.115 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/scripttemplates/202401.2.0/assets/otFlat.json
autosupercell-app  | 2026-03-11T08:11:43.119674525Z 2026-03-11 08:11:43.117 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/scripttemplates/202401.2.0/assets/v2/otPcCenter.json
autosupercell-app  | 2026-03-11T08:11:43.121760480Z 2026-03-11 08:11:43.121 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/scripttemplates/202401.2.0/assets/otCommonStyles.css
autosupercell-app  | 2026-03-11T08:11:43.206104190Z 2026-03-11 08:11:43.205 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:11:43.260413650Z 2026-03-11 08:11:43.259 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/api/v3/customer/payment-methods
autosupercell-app  | 2026-03-11T08:11:43.268914975Z 2026-03-11 08:11:43.268 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:11:43.278865084Z 2026-03-11 08:11:43.278 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/api/v3/receipts?
autosupercell-app  | 2026-03-11T08:11:43.279888938Z 2026-03-11 08:11:43.279 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/api/v3/purchases/pending
autosupercell-app  | 2026-03-11T08:11:43.304832841Z 2026-03-11 08:11:43.304 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/data/v1/en/oauth/logout.json?useStoreExperience=true
autosupercell-app  | 2026-03-11T08:11:43.305642894Z 2026-03-11 08:11:43.305 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:11:43.366153793Z 2026-03-11 08:11:43.365 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/data/v1/en/oauth/logout.json?useStoreExperience=true
autosupercell-app  | 2026-03-11T08:11:43.372305900Z 2026-03-11 08:11:43.371 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/chunks/pages/oauth/logout-465f55ee139284d0.js
autosupercell-app  | 2026-03-11T08:11:43.374284706Z 2026-03-11 08:11:43.374 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/api/v3/receipts?
autosupercell-app  | 2026-03-11T08:11:43.388404868Z 2026-03-11 08:11:43.387 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/api/v3/purchases/pending
autosupercell-app  | 2026-03-11T08:11:43.404433826Z 2026-03-11 08:11:43.403 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/oauth/logout-465f55ee139284d0.js
autosupercell-app  | 2026-03-11T08:11:43.444468193Z 2026-03-11 08:11:43.443 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/static/chunks/pages/oauth/logout-465f55ee139284d0.js
autosupercell-app  | 2026-03-11T08:11:43.451409414Z 2026-03-11 08:11:43.450 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/oauth/logout-465f55ee139284d0.js
autosupercell-app  | 2026-03-11T08:11:45.766222234Z 2026-03-11 08:11:45.765 | INFO     | app.core.google_pay:_check_account_and_cleanup:2321 - Прокрутка к 'Purchase history'...
autosupercell-app  | 2026-03-11T08:11:46.923034382Z 2026-03-11 08:11:46.921 | INFO     | app.core.google_pay:_check_account_and_cleanup:2337 - Purchase history найдена: text="Purchase history"
autosupercell-app  | 2026-03-11T08:11:46.936282662Z 2026-03-11 08:11:46.935 | INFO     | app.core.google_pay:_check_account_and_cleanup:2355 - Покупка найдена в Purchase history (по ключевым словам)
autosupercell-app  | 2026-03-11T08:11:47.478454955Z 2026-03-11 08:11:47.477 | INFO     | app.core.google_pay:_screenshot_full:389 - Скриншот (full): profs/purchase_history_20260311_081146.png
autosupercell-app  | 2026-03-11T08:11:47.479047717Z 2026-03-11 08:11:47.478 | INFO     | app.core.google_pay:_take_proof_screenshot:2295 - Proof скриншот сохранён: profs/purchase_history_20260311_081146.png
autosupercell-app  | 2026-03-11T08:11:47.479377957Z 2026-03-11 08:11:47.479 | INFO     | app.core.google_pay:_check_account_and_cleanup:2363 - Прокрутка к 'Payment information'...
autosupercell-app  | 2026-03-11T08:11:48.148951987Z 2026-03-11 08:11:48.148 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:11:48.165231705Z 2026-03-11 08:11:48.164 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:11:48.598249906Z 2026-03-11 08:11:48.597 | INFO     | app.core.google_pay:_check_account_and_cleanup:2379 - Payment information найдена: text="Payment information"
autosupercell-app  | 2026-03-11T08:11:48.875423106Z 2026-03-11 08:11:48.874 | INFO     | app.core.google_pay:_screenshot:377 - Скриншот: screenshots/payment_information_section.png
autosupercell-app  | 2026-03-11T08:11:48.875804817Z 2026-03-11 08:11:48.875 | INFO     | app.core.google_pay:_check_account_and_cleanup:2391 - Проверка привязанных карт в Payment information...
autosupercell-app  | 2026-03-11T08:11:49.209257523Z 2026-03-11 08:11:49.208 | INFO     | app.core.google_pay:_check_account_and_cleanup:2455 - Привязанных карт не найдено
autosupercell-app  | 2026-03-11T08:11:49.209716314Z 2026-03-11 08:11:49.209 | INFO     | app.core.google_pay:_logout_google:2469 - Выход из Google аккаунта (очистка cookies)...
autosupercell-app  | 2026-03-11T08:11:49.247628677Z 2026-03-11 08:11:49.246 | INFO     | app.core.google_pay:_logout_google:2476 - Очищены cookies контекста (в т.ч. Google)
autosupercell-app  | 2026-03-11T08:11:49.250173904Z 2026-03-11 08:11:49.247 | INFO     | app.api.store_routes:_purchase_flow:2187 - Google Pay результат: {'success': True, 'google_pay_clicked': True, 'payment_confirmed': True, 'payment_verified': False, 'screenshot_success': 'profs/purchase_complete_20260311_081141.png', 'screenshot_account': 'profs/purchase_history_20260311_081146.png', 'cards_removed': 0, 'error': None}
autosupercell-app  | 2026-03-11T08:11:49.283032231Z 2026-03-11 08:11:49.282 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://store.supercell.com/api/v3/customer/logout
autosupercell-app  | 2026-03-11T08:11:51.244806166Z INFO:     172.18.0.2:59618 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:11:51.249787929Z INFO:     172.18.0.2:59618 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:11:56.499693305Z INFO:     127.0.0.1:52364 - "GET /api/v1/health HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:12:06.239150835Z INFO:     172.18.0.2:48034 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:12:06.244497151Z INFO:     172.18.0.2:48034 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:12:21.239666917Z INFO:     172.18.0.2:59348 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
